did,followers_count,valid_post_count,total_likes,total_reposts,total_replies,mean_X,avg_jump_size,lambda,duration_days,post_count
did:plc:kzhu7wefmw5747uqwul5pbfx,86,65,19,0,7,13.356011205911354,1.4,0.4335887074467132,179.80613131944503,1858
did:plc:45g5xx4rurut6z32vcssp5r3,807,1206,3312,538,509,53.12555931284601,4.614427860696518,8.042590413495802,179.92113369212933,1557
did:plc:xq7knntgk4uudxm726cbhkzr,1611,1621,5877,782,694,88.64018672180289,5.536088834053054,10.713595736848195,179.9187771759265,2602
did:plc:gq3ldokp57h3yohzwsnxrweu,625,1097,4770,240,805,70.11637738702987,6.300820419325433,7.300680706118604,179.9653015277783,1738
did:plc:bxhattylmje2ejjnb7qisrx2,686,2843,2413,291,335,58.34102241812091,2.0689412592332044,18.901821418705026,179.97891028935157,3779
did:plc:tshpjfeffexdahom54hu63xx,370,1011,730,77,20,17.808093641073075,1.818001978239367,6.736789394321668,179.94411046296358,1239
did:plc:cdyvhefdsh7ow4j7gtirqyjt,14839,518,44796,8093,2654,539.8706489735864,108.22586872586872,3.4321987625156773,179.9570561342576,1656
did:plc:x65ceaulwsqt4rvav5b2tsrq,4269,473,34000,3638,1180,353.55189097956963,83.0676532769556,3.087027588458531,179.9158293171282,588
did:plc:mm35zi7s765rgjyi7hucimgp,543,378,351,10,54,11.656237422916849,2.0978835978835977,2.521563554629826,179.77496350694585,997
did:plc:n34prcke4uhjcucduzh4b63k,39,3491,39,7,1,34.018807696692335,1.0134631910627327,23.27373138238093,179.96495535879498,4155
did:plc:yxbgcek6f6q4qmnnfeim24o6,3985,506,3520,276,254,49.21602584024359,9.003952569169961,3.3483159740605424,179.97332932870145,1254
did:plc:vv76s7e2t3jzfvhmgz3xwcl7,524,1011,277,101,216,21.78638313806245,1.5875370919881306,6.737758899735958,179.98707584490654,1980
did:plc:z6i3ngaaeqqe5agve5vtl4ko,527,821,2166,110,107,32.48620232881069,3.902557856272838,5.47170767547248,179.9497169097237,1128
did:plc:gmvc4e4sbykif4pfn4wa23fq,1951,1846,5539,242,385,78.94041913148169,4.3401950162513545,12.313358782393468,179.87579797453625,2639
did:plc:dhovybi6omihjmunbhkeplwb,136,39,261,58,19,3.4237021461721797,9.666666666666666,0.25265218104876397,178.38175435185155,64
did:plc:asoznhbjzx27cxeqfb3y7x34,2501,1558,10166,2845,812,163.52283000414405,9.872272143774069,10.386167026317798,179.85740226851846,4174
did:plc:yrtpl2qdjldpegbhguxqramk,395,752,6198,959,233,78.97936946978982,10.827127659574469,5.014681824225715,179.83235125000002,1021
did:plc:ni7d4vhaqmv6bosw5cstlhag,710,353,1237,99,35,21.906670645477583,4.88385269121813,2.361973390259455,179.34574707175847,1291
did:plc:bwzbpmzuthnroyoifvbfngbq,4170,414,2423,251,231,31.918272427375314,8.016908212560386,2.7658285044616404,179.20497976851684,600
did:plc:3yfiwm77bcth5imhfn7s6akl,415,55,86,3,7,2.342073291352953,2.7454545454545456,0.3595171588141162,179.97584082175737,169
did:plc:z47dlviqduqa2wsp5ne53nav,1431,1161,2302,379,1047,54.78745245851952,4.211024978466839,7.75027560902784,179.7396927199071,2405
did:plc:k3segytdbiyvbaimnsskqnf3,43,3398,781,17,10,40.35677923286907,1.2377869334902885,22.659626537559863,179.95832692129744,4068
did:plc:yvi2i3vooxmbdtfhodbdszsy,16533,2375,27084,5608,2524,366.72466098971984,15.827789473684211,15.868714628430894,179.54014744213057,3224
did:plc:l45kboslxfld24fgv55nxlpc,42,1433,121,30,1,15.172203429438701,1.1060711793440334,9.542691143036265,179.88167990740527,1761
did:plc:apbfvk3tfrvgoqz7wvwsxi7d,183,170,108,4,50,3.31682038860198,1.9529411764705882,1.1281409822891069,178.56789516203656,239
did:plc:s4s6ret2nlw3sjxpz25wyumi,1034,270,947,67,13,12.55173814774152,4.803703703703704,1.7847259761906153,179.8049032523152,459
did:plc:wjmcw6l54wvq4lkxqg6m7qv3,1350,211,1053,60,62,22.57948251687217,6.568720379146919,1.4063842680696603,179.95953866898185,1277
did:plc:fzhmf2rifxg7ndemcdflcko6,35,1838,1083,23,1,27.880947207172085,1.602285092491839,12.2539457091419,179.9650202430564,2212
did:plc:uvcafhtnjurpcq2snzxtarql,247,253,629,20,73,9.960938051292635,3.8537549407114624,1.6934154433342274,179.34282350694417,423
did:plc:kzs6pu7qlaltuerbxmtnjo3v,1280,302,1305,169,125,19.00172345254688,6.2947019867549665,2.0111515520213636,179.2403940624992,358
did:plc:kix7qhvbrt2alodqzmjdu5aa,1641,250,3137,90,314,33.36506727523901,15.164,1.648186701765906,179.73555716435115,584
did:plc:oa3k6s5w76bxkqbqea3vwvg6,131,12,28,0,0,0.37570503539555244,3.3333333333333335,0.07206845031382257,179.4939565277762,28
did:plc:wfhvngupg3bhszwrt5j2dgnz,25,297,46,118,62,23.714128341280198,1.760942760942761,1.983745552990356,179.71408962962803,2589
did:plc:5nng43h45w2isla2t23m6dbm,1816,557,1033,51,114,21.35138071000547,3.1508078994614004,3.7140287817838487,179.92139642360863,1265
did:plc:asrom3qesm566gpql5uzmr2k,88,200,227,4,36,4.605120468966257,2.335,1.350106559269731,178.0394299074069,294
did:plc:qitorvsvletw3yp6gb26f26c,5638,2463,7275,2699,396,124.28153880245684,5.2103126268777915,16.39395152140141,179.9641324768519,2915
did:plc:6ttph2o3zdli5b36spl5xmzr,1271,2867,8657,294,1716,134.41069892049674,4.720613882106732,19.1145397410197,179.92567046296264,3635
did:plc:adtzxxkd75mxrmyjs6rcvizb,183,379,494,42,38,21.29531053221372,2.5145118733509233,2.5248856380540112,179.97058048611163,2034
did:plc:xuagr3d2tnx5muwumy6czjff,1746,340,730,72,59,11.805336992970263,3.5323529411764705,2.3015374002903735,177.37664635416533,431
did:plc:gj2zl7mw65iqbxcdv5opzgku,317,156,342,9,19,9.617336507622861,3.371794871794872,1.0401698350139676,179.80195998842518,817
did:plc:bzevk6vbadidjdm7phf47qr3,2667,1398,33330,4530,4066,424.94846298569166,30.989985693848354,9.315793837856555,179.88772624999837,2935
did:plc:wab47nm35weziuxot4mgr6f4,4998,473,1423,85,66,19.71956453056468,4.3276955602537,3.150823456899663,179.56494268518355,651
did:plc:undzb6eym74us4okjnpmyhld,1925,939,2409,157,200,37.14306299892393,3.9456869009584663,6.254747341849286,179.95860930555673,1409
did:plc:yh2tiwm36vy54vh67vrufy27,416,34,162,2,6,9.375331100757768,6.0,0.22666712760896235,179.9363535416678,948
did:plc:uwssnrgoiix3bcubhge44bd6,7169,585,2180,205,130,30.490122849013964,5.299145299145299,3.925343591087451,178.8501208680537,744
did:plc:gkhekbzwjzyfsjmget7viaw7,382,1584,4208,194,829,67.2818032032568,4.30239898989899,10.345575928123026,179.02722746527857,2542
did:plc:yzu5lus5ff7wumrqrmzsllnz,6102,948,9620,1012,814,120.03120086192659,13.073839662447257,6.287541951717754,179.85588826388673,1342
did:plc:ewik4sc47eaez25i3qw6fi3e,5698,145,5699,1841,153,77.99517402000778,54.0551724137931,0.963559162271958,179.90150638888832,474
did:plc:2cxjh4gzqawqljwbg4f5e7ay,277,631,1135,124,173,26.615757759320022,3.2694136291600633,4.210162906466536,179.8577192939818,1703
did:plc:r6k2t5vdnaosv6kl3ynquzva,2336,405,1542,132,25,20.36285006297002,5.1950617283950615,2.732325039126362,178.16010824074073,464
did:plc:vwmdv37ez3rd73plysjk7hz4,321,105,294,5,17,9.011759268557839,4.0095238095238095,0.6975480619403281,179.9232042361106,717
did:plc:5o6laow264257htbgjwzvppp,345,116,587,79,51,9.044140998835314,7.181034482758621,0.7627444947477836,179.38811630786844,341
did:plc:23ljeo4gddmxzrjrrvkfzteb,41,28,8,0,0,0.31533317191186055,1.2857142857142858,0.18089898938578866,177.8009229629625,36
did:plc:iqlyeawou72difpoy6dd4ois,447,509,60,4,3,7.593002062300791,1.1316306483300589,3.388887602827411,179.95791829860872,850
did:plc:d5n7unqxctzhi3stpkeoye4j,471,2034,71,10,0,20.287215816035346,1.0398230088495575,13.558746395552916,179.74998777777785,2380
did:plc:x2esejyps64nfkjgploif26t,26,1321,57,4,18,13.563285624464582,1.0598031794095382,8.807962413765047,179.93426559027975,1519
did:plc:juevkl6gy6k6c5xlzn5obhop,1797,186,2162,109,78,25.097056182410334,13.629032258064516,1.2239518806608307,179.67252947916586,325
did:plc:mbc7l2zvvmdia63wsijhfxd7,43,44,37,3,12,1.0033854814572563,2.1818181818181817,0.29094149230256156,179.27627956018404,61
did:plc:2xvcqoziqzz4xyq2z67ubmqb,370,2306,1353,391,39,39.33314711386626,1.7732003469210755,15.366243108073139,179.97081995370212,2586
did:plc:dtbetaq3jyxtx56ttc2y4iup,2305,1246,3496,321,374,58.486652303103575,4.363563402889246,8.307609574584193,179.37366701389075,2022
did:plc:o6n5uh6wwg4ezhu2kzmdeaqb,656,76,170,7,12,4.591916530140484,3.486842105263158,0.5058498795701853,179.2199941203688,310
did:plc:l5e3zf7stiunz6nnpabjdg4s,13,17,13,0,0,0.9264622739688135,1.7647058823529411,0.11370989782986433,177.9175086574091,179
did:plc:eavmfsmtdyxpmb7fuhgmea7u,406,330,503,14,53,12.71297364257438,2.727272727272727,2.1918213390880497,179.71899011574135,926
did:plc:ruulp6t274mkwsayulekvpjd,1034,953,2066,158,486,40.224205086372855,3.843651626442812,6.357713015641633,179.8525665856484,1622
did:plc:znmyc2ijthyypwnh4fbhvh6t,1348,1405,8342,875,479,122.3925577351591,7.901067615658363,9.367655954020044,179.9551452777783,3108
did:plc:pchsp6nyv5kavektpc2rtoiw,3867,1939,10250,1477,752,141.9026527450526,7.435791645177927,12.920135821135704,179.57911219907302,2686
did:plc:tv7z3kkk62dkrtdnb6axpk5t,318,765,4619,829,464,66.42598228740222,8.728104575163398,5.10002965179273,179.89268697916634,1192
did:plc:hmrwyoq27eknu3j27aydd4hu,139,287,312,16,66,6.7068491747083065,2.3728222996515678,1.9157236945723162,179.6695120833345,411
did:plc:vmqnunwpbeipfgssmfqk26m2,5994,486,683,332,28,13.744023248179385,3.146090534979424,2.9750041793132427,179.43635232638707,583
did:plc:wkizcdqps2rlf6ksyz4opiuy,366,1986,152,1,0,20.58085009382105,1.0770392749244713,13.215520333901047,179.98613026620336,2376
did:plc:56c2x6yzzuz6mjt3i2x4ezm4,333,140,135,1,13,7.534214463924723,2.0642857142857145,0.9346253124898177,179.25309973379805,799
did:plc:32sr2l23ddabx767s4fbefbb,521,2716,3748,431,792,73.68857416076287,2.8302650957290134,18.106276392584984,179.9977805671289,3768
did:plc:rjgaeofo2zflmpgbikztnwq6,764,1484,4053,51,364,58.66032780243246,4.010781671159029,9.888913200493022,179.87510359953674,1913
did:plc:2jcf5rus3whrpii335d5grcg,505,272,634,61,67,19.353099160407336,3.801470588235294,1.8131402049416252,179.91251328703706,1606
did:plc:zhgxqotxd2d3k2adon44l5vp,129,226,309,31,67,6.72130019942116,2.8008849557522124,1.5125199381652565,178.9553882986114,414
did:plc:gdzhgw642on2xwruz4z3hjmi,366,387,642,51,167,29.540651305810727,3.2222222222222223,2.580288282509252,179.9729415277778,2827
did:plc:sr6qmlzhqv6wdbgiw6q6ox7e,914,1170,1773,324,57,31.2601919668412,2.841025641025641,7.791643851551462,179.87118915509294,1361
did:plc:h32idbgxhlqb2t7ii44htgmw,785,341,1222,54,209,21.813527933862936,5.354838709677419,2.276844161852754,179.5693235416655,851
did:plc:yjqbekrjpgi46knotil7jjbg,4878,811,2283,160,645,59.00320154520548,4.807644882860666,5.407401195361055,179.97107341435222,3637
did:plc:tjwaic3sleawa2fjraxeigrc,90,710,1144,42,337,21.59524150024393,3.1450704225352113,4.723731199718361,179.89727141203704,925
did:plc:nxa23kmlaadjigpkzjxtspbm,97,59,49,1,5,1.1745026492424049,1.9322033898305084,0.39419409842577824,178.03039634259486,77
did:plc:ahghquyzvznq3jvrscgt4nt6,487,405,329,1,59,8.88718405225211,1.960493827160494,2.694484092714666,179.91212322916698,648
did:plc:d2eiuyl6isxtdni46w4m77qb,575,692,2721,166,249,42.588065727482196,5.531791907514451,4.603410230055807,179.4705550231481,1484
did:plc:edckvsaspo2acveqo2biqnha,1168,393,2217,89,328,29.35761689416195,7.702290076335878,2.630110776360944,179.12376800925918,743
did:plc:emlfx5qxpna67dwxhqvlok5d,460,789,3887,69,423,50.07353339860739,6.550063371356147,5.259992878310596,179.8886718287043,995
did:plc:xzvlhsbelmcd4gw7rtypd7yz,6916,1048,4050,450,298,58.29404539811812,5.57824427480916,7.006976438696459,179.53480028935329,1666
did:plc:szpct2atmeuxrsdcbfmvyfcv,1341,474,1038,45,254,18.550925294943152,3.820675105485232,3.1644817585780203,178.99231189814708,868
did:plc:rslhup6fk6s5ekpncotfeopw,391,1063,541,59,46,27.226895875912337,1.6077140169332078,7.093749441596229,179.84053177083533,2664
did:plc:f2pvotfbkxtn2ysxjnitmajq,243,96,46,1,5,4.81756275657481,1.5416666666666667,0.6378057588655257,179.8768501041664,506
did:plc:j3m3fii26kninldxdgbclraw,463,221,371,7,105,10.816295129874518,3.18552036199095,1.4668656163284597,179.77483158564678,829
did:plc:rzjcrlcxxuli37v3pgmkjzfn,156,360,722,65,56,12.434944063527004,3.341666666666667,2.387278430314868,179.86872749999992,542
did:plc:fdkflmzyxi2inq3kgf76ksl5,13,3600,49,2,0,35.11393716766035,1.0141666666666667,23.999951961207294,179.95834665509287,4320
did:plc:aqaomt76o364rxit7dz7dme6,510,2709,623,62,53,33.21893867469232,1.2724252491694352,18.075061780225134,179.8749924652775,3226
did:plc:wslk6xhwuwsusjk37okzjhfm,110,587,1789,95,248,26.456064366865313,4.632027257240204,3.933377333462993,179.14234211805518,807
did:plc:z3gfryjo2gri6eizobnlygx5,1605,265,1130,62,76,27.76540243345941,5.784905660377358,1.7662839925172908,179.79096460648157,1987
did:plc:osn22p4atb6lqqbtfgnks3px,935,372,2437,206,299,31.511795541844947,8.908602150537634,2.4802581797576857,179.90064065972138,599
did:plc:dy6kswtiiyg44yquo746qdoe,281,6,7,0,2,0.8120056422991807,2.5,0.039858619529729675,178.86171476851734,99
did:plc:fgaquljigtpyauomks26gjgk,1563,486,973,71,253,37.04968110539042,3.668724279835391,3.239834971406118,179.6858153009249,3180
did:plc:4q5ynzsfyiloj4vxlnahvnfa,2458,840,3813,407,514,58.95535699650928,6.635714285714286,5.602368409890969,179.93167994212774,1594
did:plc:fclgwtssovfoizcgrk5a7lqp,72,97,20,9,5,1.4875882359961239,1.3505154639175259,0.6468148980254032,179.00853991898123,148
did:plc:bnf2hcdzx3otbvqbwujkpsms,284,1309,4972,262,756,71.7389443869943,5.5760122230710465,8.72638114297699,179.94196813657328,1671
did:plc:svysgd7m3sfle6j4wbv2n7jj,137,661,390,11,138,11.553498035839246,1.8154311649016641,4.394841475525249,179.54643679398353,801
did:plc:ribah5xy4f6zf6zn4egh4bjw,1616,626,15727,2771,365,194.317882852629,31.13258785942492,4.154973624102362,179.9230330208358,1605
did:plc:yskmtqaomwyfqoyevdnnkhyg,603,55,146,12,20,3.805874659842675,4.236363636363636,0.3690371596054882,178.81313248842403,285
did:plc:336k46et3ianbllvrevq737d,736,22,5,1,3,2.2760164948101185,1.4090909090909092,0.1439162424368286,179.9219022222222,318
did:plc:2xpkkxsnvfbqpawgy7e3njhz,1644,459,701,34,31,34.77592499343971,2.6688453159041394,3.059463874753479,179.97310591435266,3063
did:plc:e6wlhqthdylp7p2j4dffdao6,234,79,199,5,27,7.54381659654276,3.9240506329113924,0.5290070266522398,178.9438234722228,714
did:plc:w4jrt437icvztjsl42oh46mt,1352,135,1248,203,71,17.0367581705607,12.274074074074074,0.8939189751174239,179.0813627314816,279
did:plc:bapghm7szaatlzgjvmchs3bi,325,1721,3617,89,487,60.90437094650537,3.4363742010459037,11.416684950347047,179.9870040740735,2752
did:plc:yfpej5fibhusqxtmhbv5pk3e,188,562,682,12,333,15.136881887938639,2.8274021352313166,3.7529066143591745,179.7198754861123,658
did:plc:23kogwjyq7lxo7jejo4oemhy,455,480,543,6,55,12.628983735347822,2.2583333333333333,3.207008118946115,179.6285514467596,787
did:plc:62sesckimnurtjsdrux3md6v,727,1135,2339,17,422,39.45241121332194,3.4475770925110134,7.562078689341445,179.98175978009348,1636
did:plc:fg4akfjcijyuoa5bfh7wbt6g,1125,1304,2163,215,133,37.46952256992877,2.9256134969325154,8.730504502430957,179.36008719907315,1815
did:plc:jxjyisctdgifkfjg3ioyawfl,638,661,810,39,347,25.863975577991567,2.809379727685325,4.412510708545073,179.68581296296307,1614
did:plc:kgywxm5ps4wilacxfutnbnct,758,1884,5472,388,522,94.02268280397257,4.387473460721869,12.612259861198295,179.37125630787125,4089
did:plc:x7oh64rg66trj444rqh4c4sc,578,541,219,12,21,8.796451399420693,1.465804066543438,3.609516195327871,179.8789206828729,845
did:plc:zrq2kjius2tkg2v2lmu7a7kl,291,288,242,4,62,6.078791456460977,2.0694444444444446,1.9378998771015026,178.54171586805472,369
did:plc:ohq3rikpu5ej6b4puuei2bey,306,776,2180,157,176,32.77901156123483,4.23840206185567,5.1387254271622975,179.94360010416696,1266
did:plc:oqw635734hpzavh3cds2ehjh,293,329,542,6,161,10.622563456746406,3.155015197568389,2.2028937647902613,179.05183849536985,494
did:plc:v4glrbzyoin574ixpjf2epwr,21507,987,41698,23762,1470,662.6938890999826,68.81155015197568,6.58265873992845,179.87820185185032,2131
did:plc:pvnj64kkg3blf5xqocsynuoe,401,516,2211,46,265,29.978090752720274,5.887596899224806,3.4388336757774067,179.93479335648317,986
did:plc:sawvmndju2ljltjje72y6lvf,187,1227,1656,10,1196,38.62596848240592,3.332518337408313,8.176014166597557,179.96014749999952,1553
did:plc:ukcxxtl7fgmgx252efctfvbi,625,514,2342,168,274,32.70408585608372,6.416342412451362,3.4434546108094994,178.30012788194472,728
did:plc:gnh4oyvlt6uxrd3retkd7xlz,371,359,142,22,9,9.399606317754545,1.4818941504178273,2.396429156085731,179.79369717592442,988
did:plc:wxd6s3d4te5qakordqudshr3,2013,752,1705,172,300,52.6261650681459,3.8949468085106385,5.0164944451807285,179.9054577777783,3740
did:plc:qs63idpn6fbnvx6ps3upbbio,499,767,573,2,132,14.820206637090337,1.9217731421121251,5.1189099243621055,179.81086047453738,1267
did:plc:3vmmcby6opqmmpqhjb2vjbk6,272,2900,238,32,22,30.70918567483196,1.1006896551724137,19.343983049764155,179.90658381944453,3465
did:plc:7xmp3sfco2ayd3zhjz4cbnon,2843,222,324,32,44,21.09646411212024,2.8018018018018016,1.4730813871736308,179.87665680555557,818
did:plc:7qvurgffkshmfwfhvkjuovwt,539,262,654,22,54,12.848176741993877,3.786259541984733,1.7485133252861291,179.82890212963025,752
did:plc:rtdroithqxn7ylkdjbi2ynn5,1818,39,70,17,7,2.698686166043445,3.41025641025641,0.25830427524455957,179.82933619213048,248
did:plc:dbeuoboplypnqy3f2iorujvs,847,756,2048,227,274,41.164261793534,4.371693121693122,5.043835476884279,179.83295537036878,1985
did:plc:27mkqx3j5corv5jkpblzmj4r,1943,478,509,24,96,10.542343067136745,2.3158995815899583,3.180627903214841,179.88533615740914,590
did:plc:4h6zeud2id2hgxrcupfopatv,117,151,153,11,40,4.842983942627272,2.3509933774834435,1.00051404952321,179.96187679398116,366
did:plc:mi7gat7zx2k2nwh4fyx6wr2f,24982,1159,3814,322,432,69.94605497862483,4.941328731665228,7.728090019846383,179.96500517361142,3823
did:plc:upo6ym3syzoodbuvwfdjx5ux,494,576,581,29,46,12.996136303489033,2.138888888888889,3.848729176432891,179.64348311342576,805
did:plc:wdwvtwurmvb5zsr5abzrxmxe,210,368,615,15,60,10.346360423123897,2.875,2.451071944475438,179.8927089467617,466
did:plc:jv2hav7h5ajvac7sfcd2ppni,266,47,127,5,8,1.8549780472103075,3.978723404255319,0.31586348389902225,177.99821246527688,79
did:plc:44uf2rpytdsgrsd3tvm4iaws,45,3494,332,25,18,37.22279890783966,1.1073268460217516,23.300491850314327,179.95205504629624,4178
did:plc:6sj55dks7f6fg7gpdm5b4h4h,103,1508,95,7,4,15.504321279390068,1.070291777188329,10.046165634454878,179.98408201389014,1781
did:plc:izjuyqcbisveoujvxqbhorai,1125,565,2290,385,146,37.02991461634609,5.992920353982301,3.76075144861561,179.50785473379548,1199
did:plc:73gd2pxmcfqd6ulqls4bvck6,613,412,526,42,89,12.453759906800737,2.5946601941747574,2.7455966146630892,179.97619385416584,758
did:plc:tix5o7ui3te4cdlw72fhci5n,131,224,536,32,45,10.750683271255525,3.736607142857143,1.4936509473737019,179.8489912731504,637
did:plc:jf7zkhvkrlj3vwr2bn36vss5,1211,195,190,12,27,4.1328154376259025,2.174358974358974,1.3090583663271202,178.20680261574134,259
did:plc:jwqnfsoqervyill7mrtjf4ii,2156,1705,364,61,450,25.049545219841775,1.5131964809384164,11.423538017323079,179.2468642245371,2103
did:plc:p74tu4dslyyf4ipepcey5dva,75,3541,220,25,4,36.43830318163978,1.0703191188929682,23.61322616945915,179.91666840277887,4255
did:plc:lzn7fqz2k54tvjpabrgyzmr6,76,3598,142,30,1,36.286353047200855,1.048082267926626,23.993326725412988,179.95831806712957,4319
did:plc:imyvuf7guiwfrrdrbfawpfiz,2137,1275,3642,180,400,51.7350426489772,4.311372549019608,8.480561748259209,179.96059550925813,1570
did:plc:b3ywkwqa4fedkdma3bg5f4kr,98,193,266,10,40,5.055017349020747,2.6373056994818653,1.2799851594428555,179.90666260416586,252
did:plc:u7og35glfj3jlhoe52kbabag,5541,1892,9485,1300,297,125.20206615296699,6.857293868921776,12.612461798598522,179.96866383101653,2257
did:plc:j7vbo2hxzfx242wcrtojwewc,13077,1284,29122,7903,4200,413.0394645520854,33.10669781931464,8.603867143925614,179.21372853009237,1533
did:plc:d643pmd5xuqawzpz2g4qnrl5,14,93,87,6,23,2.1674265045558485,2.247311827956989,0.618112465861322,179.49974120370493,136
did:plc:hc65szi5jofg2or52u5ums7t,225,1093,1398,79,453,29.78463135174167,2.765782250686185,7.27036514425883,179.9576035648143,1451
did:plc:tkhexrhp44ozwj4w4kwjzcnb,1709,1490,993,193,140,39.171196590633414,1.8899328859060402,9.916680158990948,179.8840572800929,3225
did:plc:ev26hqhjysob7h57lfxxhall,3692,694,916,195,47,32.62203628669652,2.6685878962536025,4.6577591689000215,178.96210003472038,2742
did:plc:hhj4ycizhxl6wwgq3grct4fp,491,862,1074,13,260,21.98085610308462,2.562645011600928,5.75316621297313,179.2287263194444,1097
